"","Species","human","mouse","pair","m2h","reduced_pct","sample_count"
"21487","Bacteroides thetaiotaomicron","0.428341959664465","12.1188405797101","ERR661511.mseq-ERR661497.mseq",11.6904986200456,4.82234486311291,494
"21491","Bacteroides dorei","0.303408888095663","7.56521739130435","ERR661511.mseq-ERR661497.mseq",7.26180850320869,4.64004628599684,283
"21494","Alistipes onderdonkii","0.249866143137605","2.12173913043478","ERR661511.mseq-ERR661497.mseq",1.87187298729718,3.08601995201637,163
"21495","[Clostridium] leptum","0.196323398179547","0.368115942028986","ERR661511.mseq-ERR661497.mseq",0.171792543849439,0.906928103924802,276
"21496","Alistipes shahii","0.178475816526861","1.91594202898551","ERR661511.mseq-ERR661497.mseq",1.73746621245865,3.42425340241026,169
"21497","Bacteroides fragilis","0.178475816526861","1.78840579710145","ERR661511.mseq-ERR661497.mseq",1.60992998057459,3.32487362005199,137
"21575","Christensenella minuta","48.9380688916652","0.241707216232548","ERR661511.mseq-ERR661498.mseq",-48.6963616754327,-7.66155281742455,83
"21578","Bacteroides ovatus","1.23148313403534","24.2216073529879","ERR661511.mseq-ERR661498.mseq",22.9901242189526,4.29782583144086,373
"21579","Bacteroides uniformis","1.08870248081385","6.61196450720351","ERR661511.mseq-ERR661498.mseq",5.52326202638966,2.60246923020657,564
"21581","Alistipes putredinis","0.58897019453864","9.14670991953694","ERR661511.mseq-ERR661498.mseq",8.5577397249983,3.95698636599194,410
"21582","Bacteroides cellulosilyticus","0.535427449580582","8.74598479788824","ERR661511.mseq-ERR661498.mseq",8.21055734830766,4.02985783260196,172
"21583","Parasutterella excrementihominis","0.49973228627521","11.6401106764622","ERR661511.mseq-ERR661498.mseq",11.140378390187,4.5418055360249,94
"21584","Bacteroides thetaiotaomicron","0.428341959664465","10.9722354737143","ERR661511.mseq-ERR661498.mseq",10.5438935140498,4.67895067074283,494
"21588","Bacteroides dorei","0.303408888095663","8.41840791273097","ERR661511.mseq-ERR661498.mseq",8.11499902463531,4.79421216315615,283
"21591","Alistipes onderdonkii","0.249866143137605","2.41707216232548","ERR661511.mseq-ERR661498.mseq",2.16720601918788,3.27403321118444,163
"21592","[Clostridium] leptum","0.196323398179547","0.321216168940623","ERR661511.mseq-ERR661498.mseq",0.124892770761076,0.710312389025588,276
"21593","Alistipes shahii","0.178475816526861","2.33438285150908","ERR661511.mseq-ERR661498.mseq",2.15590703498222,3.70924068286694,169
"21594","Bacteroides fragilis","0.178475816526861","1.58381833794485","ERR661511.mseq-ERR661498.mseq",1.40534252141799,3.1496063620918,137
"21674","Christensenella minuta","48.9380688916652","0.18628912071535","ERR661511.mseq-ERR661499.mseq",-48.7517797709499,-8.03726993986186,83
"21677","Bacteroides ovatus","1.23148313403534","28.2414307004471","ERR661511.mseq-ERR661499.mseq",27.0099475664118,4.51934440242293,373
"21678","Bacteroides uniformis","1.08870248081385","7.7123695976155","ERR661511.mseq-ERR661499.mseq",6.62366711680165,2.82456444096645,564
"21680","Alistipes putredinis","0.58897019453864","0.484351713859911","ERR661511.mseq-ERR661499.mseq",-0.104618480678729,-0.282139580187353,410
"21681","Bacteroides cellulosilyticus","0.535427449580582","9.91058122205663","ERR661511.mseq-ERR661499.mseq",9.37515377247605,4.21020666092268,172
"21682","Parasutterella excrementihominis","0.49973228627521","16.5424739195231","ERR661511.mseq-ERR661499.mseq",16.0427416332479,5.04887576532251,94
"21683","Bacteroides thetaiotaomicron","0.428341959664465","11.0655737704918","ERR661511.mseq-ERR661499.mseq",10.6372318108273,4.69117144110962,494
"21686","[Eubacterium] dolichum","0.303408888095663","0.14903129657228","ERR661511.mseq-ERR661499.mseq",-0.154377591523383,-1.02564802022033,21
"21687","Bacteroides dorei","0.303408888095663","7.63785394932936","ERR661511.mseq-ERR661499.mseq",7.3344450612337,4.65383207928511,283
"21690","Alistipes onderdonkii","0.249866143137605","0.11177347242921","ERR661511.mseq-ERR661499.mseq",-0.138092670708395,-1.16057760030644,163
"21691","[Clostridium] leptum","0.196323398179547","0.18628912071535","ERR661511.mseq-ERR661499.mseq",-0.010034277464197,-0.0756887027199323,276
"21692","Alistipes shahii","0.178475816526861","0.11177347242921","ERR661511.mseq-ERR661499.mseq",-0.066702344097651,-0.675150773136205,169
"21693","Bacteroides fragilis","0.178475816526861","2.08643815201192","ERR661511.mseq-ERR661499.mseq",1.90796233548506,3.54724164820024,137
"21742","Christensenella minuta","48.9380688916652","0.374132692394903","ERR661511.mseq-ERR661500.mseq",-48.5639361992703,-7.0312633264984,83
"21743","[Clostridium] viride","39.4431554524362","0.297038683052923","ERR661511.mseq-ERR661500.mseq",-39.1461167693833,-7.05298033770633,14
"21745","Bacteroides ovatus","1.23148313403534","0.122443426601968","ERR661511.mseq-ERR661500.mseq",-1.10903970743337,-3.33020963957969,373
"21746","Bacteroides uniformis","1.08870248081385","0.165525372998957","ERR661511.mseq-ERR661500.mseq",-0.923177107814893,-2.71748546364786,564
"21749","Bacteroides cellulosilyticus","0.535427449580582","0.122443426601968","ERR661511.mseq-ERR661500.mseq",-0.412984022978614,-2.12857577841004,172
"21755","Bacteroides dorei","0.303408888095663","0.120175955738969","ERR661511.mseq-ERR661500.mseq",-0.183232932356694,-1.33611507165213,283
"21764","Clostridium tertium","0.107085489916116","44.2179492993515","ERR661511.mseq-ERR661500.mseq",44.1108638094354,8.6897253003023,33
"21841","Bacteroides ovatus","1.23148313403534","25.8037944411968","ERR661511.mseq-ERR661501.mseq",24.5723113071615,4.38911445473979,373
"21842","Bacteroides uniformis","1.08870248081385","9.92453632353723","ERR661511.mseq-ERR661501.mseq",8.83583384272338,3.18838995070135,564
"21844","Alistipes putredinis","0.58897019453864","5.10442684806292","ERR661511.mseq-ERR661501.mseq",4.51545665352428,3.11548244489471,410
"21845","Bacteroides cellulosilyticus","0.535427449580582","11.752670457565","ERR661511.mseq-ERR661501.mseq",11.2172430079844,4.45615369187777,172
"21846","Parasutterella excrementihominis","0.49973228627521","13.9740660041452","ERR661511.mseq-ERR661501.mseq",13.47433371787,4.80545262001072,94
"21847","Bacteroides thetaiotaomicron","0.428341959664465","13.6073763086571","ERR661511.mseq-ERR661501.mseq",13.1790343489926,4.98948210361538,494
"21851","Bacteroides dorei","0.303408888095663","9.14332784184514","ERR661511.mseq-ERR661501.mseq",8.83991895374948,4.91338409607427,283
"21854","Alistipes onderdonkii","0.249866143137605","1.12664080352872","ERR661511.mseq-ERR661501.mseq",0.876774660391115,2.17280029309322,163
"21855","[Clostridium] leptum","0.196323398179547","0.124887070202476","ERR661511.mseq-ERR661501.mseq",-0.071436327977071,-0.652608006372035,276
"21856","Alistipes shahii","0.178475816526861","1.1319551469416","ERR661511.mseq-ERR661501.mseq",0.953479330414739,2.66501628592611,169
"21857","Bacteroides fragilis","0.178475816526861","2.04602221395547","ERR661511.mseq-ERR661501.mseq",1.86754639742861,3.51902130128253,137
"21939","Christensenella minuta","48.9380688916652","0.141584567282166","ERR661511.mseq-ERR661503.mseq",-48.796484324383,-8.43314934297996,83
"21942","Bacteroides ovatus","1.23148313403534","19.7510471358622","ERR661511.mseq-ERR661503.mseq",18.5195640018269,4.00346036785028,373
"21943","Bacteroides uniformis","1.08870248081385","9.33573240516784","ERR661511.mseq-ERR661503.mseq",8.24702992435399,3.10015345883093,564
"21945","Alistipes putredinis","0.58897019453864","9.75458675004425","ERR661511.mseq-ERR661503.mseq",9.16561655550561,4.04981422291077,410
"21946","Bacteroides cellulosilyticus","0.535427449580582","12.0877824317149","ERR661511.mseq-ERR661503.mseq",11.5523549821343,4.49671468548083,172
"21947","Parasutterella excrementihominis","0.49973228627521","14.1968025485222","ERR661511.mseq-ERR661503.mseq",13.697070262247,4.82826679798537,94
"21948","Bacteroides thetaiotaomicron","0.428341959664465","8.55996696360097","ERR661511.mseq-ERR661503.mseq",8.13162500393651,4.3207703154237,494
"21952","Bacteroides dorei","0.303408888095663","7.13822193380921","ERR661511.mseq-ERR661503.mseq",6.83481304571355,4.55622950298972,283
"21955","Alistipes onderdonkii","0.249866143137605","2.091322045897","ERR661511.mseq-ERR661503.mseq",1.84145590275939,3.06518790726002,163
"21956","[Clostridium] leptum","0.196323398179547","0.380508524570822","ERR661511.mseq-ERR661503.mseq",0.184185126391275,0.954696648864063,276
"21957","Alistipes shahii","0.178475816526861","4.92596307002537","ERR661511.mseq-ERR661503.mseq",4.74748725349851,4.78660530455216,169
"21958","Bacteroides fragilis","0.178475816526861","1.23001592826382","ERR661511.mseq-ERR661503.mseq",1.05154011173696,2.78487649063541,137
"22043","Bacteroides ovatus","1.23148313403534","19.9683379802467","ERR661511.mseq-ERR661504.mseq",18.7368548462114,4.0192454838628,373
"22044","Bacteroides uniformis","1.08870248081385","5.14389679126695","ERR661511.mseq-ERR661504.mseq",4.0551943104531,2.2402519461702,564
"22046","Alistipes putredinis","0.58897019453864","2.57785548887104","ERR661511.mseq-ERR661504.mseq",1.9888852943324,2.12990485851003,410
"22047","Bacteroides cellulosilyticus","0.535427449580582","4.63824961013185","ERR661511.mseq-ERR661504.mseq",4.10282216055127,3.11481745340253,172
"22048","Parasutterella excrementihominis","0.49973228627521","17.1234818770379","ERR661511.mseq-ERR661504.mseq",16.6237495907627,5.09867684847201,94
"22049","Bacteroides thetaiotaomicron","0.428341959664465","29.9206086668872","ERR661511.mseq-ERR661504.mseq",29.4922667072227,6.12623270550257,494
"22053","Bacteroides dorei","0.303408888095663","7.17357402769245","ERR661511.mseq-ERR661504.mseq",6.87016513959679,4.56335682571001,283
"22056","Alistipes onderdonkii","0.249866143137605","0.621426208591276","ERR661511.mseq-ERR661504.mseq",0.371560065453671,1.31442765877958,163
"22057","[Clostridium] leptum","0.196323398179547","0.17721279712679","ERR661511.mseq-ERR661504.mseq",-0.019110601052757,-0.147749336596539,276
"22058","Alistipes shahii","0.178475816526861","0.668682954491754","ERR661511.mseq-ERR661504.mseq",0.490207137964893,1.9055937394894,169
"22059","Bacteroides fragilis","0.178475816526861","0.864798449978734","ERR661511.mseq-ERR661504.mseq",0.686322633451873,2.27663533494156,137
"22136","Christensenella minuta","48.9380688916652","0.114390299702585","ERR661511.mseq-ERR661505.mseq",-48.8236785919626,-8.74084864644735,83
"22139","Bacteroides ovatus","1.23148313403534","0.104222273062355","ERR661511.mseq-ERR661505.mseq",-1.12726086097299,-3.56266133915788,373
"22140","Bacteroides uniformis","1.08870248081385","0.149978392943389","ERR661511.mseq-ERR661505.mseq",-0.938724087870461,-2.85978317519884,564
"22143","Bacteroides cellulosilyticus","0.535427449580582","0.122016319682758","ERR661511.mseq-ERR661505.mseq",-0.413411129897824,-2.13361698188515,172
"22145","Bacteroides thetaiotaomicron","0.428341959664465","0.122016319682758","ERR661511.mseq-ERR661505.mseq",-0.306325639981707,-1.81168888699778,494
"22232","Christensenella minuta","48.9380688916652","0.133525610212039","ERR661511.mseq-ERR661506.mseq",-48.8045432814532,-8.51769688584967,83
"22235","Bacteroides ovatus","1.23148313403534","23.7702291299471","ERR661511.mseq-ERR661506.mseq",22.5387459959118,4.27068703557808,373
"22236","Bacteroides uniformis","1.08870248081385","7.42135341558511","ERR661511.mseq-ERR661506.mseq",6.33265093477126,2.7690725617925,564
"22238","Alistipes putredinis","0.58897019453864","6.6415638519468","ERR661511.mseq-ERR661506.mseq",6.05259365740816,3.49525645301328,410
"22239","Bacteroides cellulosilyticus","0.535427449580582","9.74469903327458","ERR661511.mseq-ERR661506.mseq",9.209271583694,4.18585462013079,172
"22240","Parasutterella excrementihominis","0.49973228627521","16.7013833253218","ERR661511.mseq-ERR661506.mseq",16.2016510390466,5.06266836202226,94
"22241","Bacteroides thetaiotaomicron","0.428341959664465","13.6329648026491","ERR661511.mseq-ERR661506.mseq",13.2046228429846,4.99219252519883,494
"22244","[Eubacterium] dolichum","0.303408888095663","0.114832024782353","ERR661511.mseq-ERR661506.mseq",-0.18857686331331,-1.40173830639342,21
"22245","Bacteroides dorei","0.303408888095663","8.60706083426801","ERR661511.mseq-ERR661506.mseq",8.30365194617235,4.82618541196403,283
"22248","Alistipes onderdonkii","0.249866143137605","1.22309458954227","ERR661511.mseq-ERR661506.mseq",0.973228446404665,2.29130864619416,163
"22249","[Clostridium] leptum","0.196323398179547","0.120173049190835","ERR661511.mseq-ERR661506.mseq",-0.076150348988712,-0.708118742152794,276
"22250","Alistipes shahii","0.178475816526861","1.30855098007798","ERR661511.mseq-ERR661506.mseq",1.13007516355112,2.87416962427003,169
"22251","Bacteroides fragilis","0.178475816526861","2.08567003151204","ERR661511.mseq-ERR661506.mseq",1.90719421498518,3.54671042340944,137
"22328","Christensenella minuta","48.9380688916652","0.121523627380668","ERR661511.mseq-ERR661507.mseq",-48.8165452642845,-8.65357652435134,83
"22331","Bacteroides ovatus","1.23148313403534","18.792334050522","ERR661511.mseq-ERR661507.mseq",17.5608509164867,3.93167548944823,373
"22332","Bacteroides uniformis","1.08870248081385","5.34903179536218","ERR661511.mseq-ERR661507.mseq",4.26032931454833,2.29666802917489,564
"22334","Alistipes putredinis","0.58897019453864","10.6084150131485","ERR661511.mseq-ERR661507.mseq",10.0194448186099,4.17087068450711,410
"22335","Bacteroides cellulosilyticus","0.535427449580582","7.91497330464579","ERR661511.mseq-ERR661507.mseq",7.37954585506521,3.88582147634458,172
"22336","Parasutterella excrementihominis","0.49973228627521","15.9415092836083","ERR661511.mseq-ERR661507.mseq",15.4417769973331,4.995488985153,94
"22337","Bacteroides thetaiotaomicron","0.428341959664465","17.2384253725396","ERR661511.mseq-ERR661507.mseq",16.8100834128751,5.33072118046988,494
"22341","Bacteroides dorei","0.303408888095663","7.25555821180971","ERR661511.mseq-ERR661507.mseq",6.95214932371405,4.5797513595915,283
"22344","Alistipes onderdonkii","0.249866143137605","2.78508247669137","ERR661511.mseq-ERR661507.mseq",2.53521633355377,3.47849271718283,163
"22345","[Clostridium] leptum","0.196323398179547","0.342656785401227","ERR661511.mseq-ERR661507.mseq",0.14633338722168,0.803532129929797,276
"22346","Alistipes shahii","0.178475816526861","1.62562754004303","ERR661511.mseq-ERR661507.mseq",1.44715172351617,3.18719624094913,169
"22347","Bacteroides fragilis","0.178475816526861","1.44433819427843","ERR661511.mseq-ERR661507.mseq",1.26586237775157,3.01660808387993,137
"22436","Bacteroides ovatus","1.23148313403534","24.5636998254799","ERR661511.mseq-ERR661508.mseq",23.3322166914446,4.31805910377534,373
"22437","Bacteroides uniformis","1.08870248081385","8.85204576304053","ERR661511.mseq-ERR661508.mseq",7.76334328222668,3.02340115945231,564
"22439","Alistipes putredinis","0.58897019453864","9.54043048283886","ERR661511.mseq-ERR661508.mseq",8.95146028830022,4.01778783301176,410
"22440","Bacteroides cellulosilyticus","0.535427449580582","10.3548574752763","ERR661511.mseq-ERR661508.mseq",9.81943002569572,4.27347278311,172
"22441","Parasutterella excrementihominis","0.49973228627521","11.7801047120419","ERR661511.mseq-ERR661508.mseq",11.2803724257667,4.55905312346651,94
"22442","Bacteroides thetaiotaomicron","0.428341959664465","9.62284273802598","ERR661511.mseq-ERR661508.mseq",9.19450077836152,4.48962823834014,494
"22446","Bacteroides dorei","0.303408888095663","8.60965677719604","ERR661511.mseq-ERR661508.mseq",8.30624788910038,4.82662047213074,283
"22449","Alistipes onderdonkii","0.249866143137605","1.60461508629048","ERR661511.mseq-ERR661508.mseq",1.35474894315287,2.68299993178059,163
"22450","[Clostridium] leptum","0.196323398179547","0.407213496218732","ERR661511.mseq-ERR661508.mseq",0.210890098039185,1.05255325117243,276
"22451","Alistipes shahii","0.178475816526861","1.8276129532674","ERR661511.mseq-ERR661508.mseq",1.64913713674054,3.35616006541227,169
"22452","Bacteroides fragilis","0.178475816526861","1.46887725421757","ERR661511.mseq-ERR661508.mseq",1.29040143769071,3.04091333561656,137
"22529","Bacteroides ovatus","1.23148313403534","28.0801188010955","ERR661511.mseq-ERR661509.mseq",26.8486356670602,4.51108026496029,373
"22530","Bacteroides uniformis","1.08870248081385","1.86012095924691","ERR661511.mseq-ERR661509.mseq",0.77141847843306,0.772786689307416,564
"22532","Alistipes putredinis","0.58897019453864","2.93097512473601","ERR661511.mseq-ERR661509.mseq",2.34200493019737,2.31511419198517,410
"22533","Bacteroides cellulosilyticus","0.535427449580582","1.90277014146169","ERR661511.mseq-ERR661509.mseq",1.36734269188111,1.82933828346285,172
"22534","Parasutterella excrementihominis","0.49973228627521","7.61621902153527","ERR661511.mseq-ERR661509.mseq",7.11648673526006,3.92984763258618,94
"22535","Bacteroides thetaiotaomicron","0.428341959664465","30.2762947623721","ERR661511.mseq-ERR661509.mseq",29.8479528027076,6.14328183955322,494
"22539","Bacteroides dorei","0.303408888095663","9.59298292491175","ERR661511.mseq-ERR661509.mseq",9.28957403681609,4.98264423525792,283
"22542","Alistipes onderdonkii","0.249866143137605","1.18235865393015","ERR661511.mseq-ERR661509.mseq",0.932492510792545,2.24244039106622,163
"22543","[Clostridium] leptum","0.196323398179547","0.241507417360786","ERR661511.mseq-ERR661509.mseq",0.045184019181239,0.298835372827431,276
"22544","Alistipes shahii","0.178475816526861","0.115615252991866","ERR661511.mseq-ERR661509.mseq",-0.062860563534995,-0.626396858770593,169
"22545","Bacteroides fragilis","0.178475816526861","1.28821084111381","ERR661511.mseq-ERR661509.mseq",1.10973502458695,2.85156823084631,137
"22663","Christensenella minuta","48.9380688916652","1.04077802422795","ERR661511.mseq-ERR661510.mseq",-47.8972908674373,-5.55522286298484,83
"22664","[Clostridium] viride","39.4431554524362","0.545981914349087","ERR661511.mseq-ERR661510.mseq",-38.8971735380871,-6.1747779990473,14
"22666","Bacteroides ovatus","1.23148313403534","0.34123869646818","ERR661511.mseq-ERR661510.mseq",-0.89024443756716,-1.85154370665931,373
"22667","Bacteroides uniformis","1.08870248081385","0.682477392936359","ERR661511.mseq-ERR661510.mseq",-0.406225087877491,-0.67375658744403,564
"22669","Alistipes putredinis","0.58897019453864","0.272990957174544","ERR661511.mseq-ERR661510.mseq",-0.315979237364096,-1.10934146412696,410
"22670","Bacteroides cellulosilyticus","0.535427449580582","0.307114826821362","ERR661511.mseq-ERR661510.mseq",-0.22831262275922,-0.80191293893471,172
"22671","Parasutterella excrementihominis","0.49973228627521","0.307114826821362","ERR661511.mseq-ERR661510.mseq",-0.192617459453848,-0.702377265383797,94
"22672","Bacteroides thetaiotaomicron","0.428341959664465","0.290052891997953","ERR661511.mseq-ERR661510.mseq",-0.138289067666512,-0.562447004239319,494
"22675","[Eubacterium] dolichum","0.303408888095663","0.272990957174544","ERR661511.mseq-ERR661510.mseq",-0.030417930921119,-0.152410186018843,21
"22676","Bacteroides dorei","0.303408888095663","0.358300631291588","ERR661511.mseq-ERR661510.mseq",0.054891743195925,0.239907236759913,283
"22684","Parabacteroides johnsonii","0.178475816526861","0.204743217880908","ERR661511.mseq-ERR661510.mseq",0.026267401354047,0.198087061065287,72
"22735","Christensenella minuta","50.8278662917838","0.142607754911362","ERR661574.mseq-ERR661554.mseq",-50.6852585368724,-8.47742342211269,83
"22737","Bacteroides uniformis","1.62449234614183","14.14029652578","ERR661574.mseq-ERR661554.mseq",12.5158041796382,3.12175152268048,564
"22739","Bacteroides cellulosilyticus","0.718525460793502","22.6623392589314","ERR661574.mseq-ERR661554.mseq",21.9438137981379,4.97911369775586,172
"22740","Bacteroides thetaiotaomicron","0.468603561387066","25.4825305500234","ERR661574.mseq-ERR661554.mseq",25.0139269886363,5.76499682300385,494
"22741","Alistipes putredinis","0.437363323961262","3.82336308426151","ERR661574.mseq-ERR661554.mseq",3.38599976030025,3.12793806139263,410
"22744","Bacteroides ovatus","0.343642611683849","5.42647094981682","ERR661574.mseq-ERR661554.mseq",5.08282833813297,3.98103341407458,373
"22746","Alistipes onderdonkii","0.28116213683224","0.848270266283101","ERR661574.mseq-ERR661554.mseq",0.567108129450861,1.59312166865548,163
"22748","Bacteroides dorei","0.218681661980631","5.92068058321654","ERR661574.mseq-ERR661554.mseq",5.70199892123591,4.75885887313436,283
"22834","Christensenella minuta","50.8278662917838","0.277616640424298","ERR661574.mseq-ERR661555.mseq",-50.5502496513595,-7.51638181270966,83
"22836","Bacteroides uniformis","1.62449234614183","12.9858291207425","ERR661574.mseq-ERR661555.mseq",11.3613367746007,2.99887727883658,564
"22838","Bacteroides cellulosilyticus","0.718525460793502","16.6031325101517","ERR661574.mseq-ERR661555.mseq",15.8846070493582,4.53027237087888,172
"22839","Bacteroides thetaiotaomicron","0.468603561387066","19.7522167895914","ERR661574.mseq-ERR661555.mseq",19.2836132282043,5.39750284696625,494
"22840","Alistipes putredinis","0.437363323961262","10.1267920775669","ERR661574.mseq-ERR661555.mseq",9.68942875360564,4.53320118026621,410
"22843","Bacteroides ovatus","0.343642611683849","5.74293527803099","ERR661574.mseq-ERR661555.mseq",5.39929266634714,4.06280745600501,373
"22845","Alistipes onderdonkii","0.28116213683224","2.46540150824563","ERR661574.mseq-ERR661555.mseq",2.18423937141339,3.13234838925808,163
"22847","Bacteroides dorei","0.218681661980631","6.57992873125052","ERR661574.mseq-ERR661555.mseq",6.36124706926989,4.91116780759045,283
"22924","Christensenella minuta","50.8278662917838","0.166984732824427","ERR661574.mseq-ERR661556.mseq",-50.6608815589594,-8.2497596536068,83
"22926","Bacteroides uniformis","1.62449234614183","9.69406011450382","ERR661574.mseq-ERR661556.mseq",8.06956776836199,2.5771120825574,564
"22928","Bacteroides cellulosilyticus","0.718525460793502","10.9881917938931","ERR661574.mseq-ERR661556.mseq",10.2696663330996,3.93477090793355,172
"22929","Bacteroides thetaiotaomicron","0.468603561387066","11.7903148854962","ERR661574.mseq-ERR661556.mseq",11.3217113241091,4.65309052012882,494
"22930","Alistipes putredinis","0.437363323961262","6.69429866412214","ERR661574.mseq-ERR661556.mseq",6.25693534016088,3.93602876757904,410
"22932","Parasutterella excrementihominis","0.374882849109653","26.580391221374","ERR661574.mseq-ERR661556.mseq",26.2055083722643,6.14777870489963,94
"22933","Bacteroides ovatus","0.343642611683849","3.83170324427481","ERR661574.mseq-ERR661556.mseq",3.48806063259096,3.47900498545207,373
"22935","Alistipes onderdonkii","0.28116213683224","1.61319179389313","ERR661574.mseq-ERR661556.mseq",1.33202965706089,2.52044374239263,163
"22937","Bacteroides dorei","0.218681661980631","3.47984255725191","ERR661574.mseq-ERR661556.mseq",3.26116089527128,3.99211788365788,283
"23029","Bacteroides uniformis","1.62449234614183","12.9450412856255","ERR661574.mseq-ERR661557.mseq",11.3205489394837,2.99433871495038,564
"23030","Bifidobacterium catenulatum","0.937207122774133","0.15759566722898","ERR661574.mseq-ERR661557.mseq",-0.779611455545153,-2.5721400473393,18
"23031","Bacteroides cellulosilyticus","0.718525460793502","19.4419781585723","ERR661574.mseq-ERR661557.mseq",18.7234526977788,4.75799192658044,172
"23032","Bacteroides thetaiotaomicron","0.468603561387066","24.8046701589275","ERR661574.mseq-ERR661557.mseq",24.3360665975404,5.72610004411406,494
"23033","Alistipes putredinis","0.437363323961262","0.10654354967593","ERR661574.mseq-ERR661557.mseq",-0.330819774285332,-2.03738899257192,410
"23036","Bacteroides ovatus","0.343642611683849","7.34928527035426","ERR661574.mseq-ERR661557.mseq",7.00564265867041,4.41862310552423,373
"23040","Bacteroides dorei","0.218681661980631","10.6565746248779","ERR661574.mseq-ERR661557.mseq",10.4378929628973,5.60676772736552,283
"23041","Faecalibacterium prausnitzii","0.218681661980631","0.146497380804404","ERR661574.mseq-ERR661557.mseq",-0.072184281176227,-0.577957373934618,272
"23140","Bacteroides cellulosilyticus","0.718525460793502","5.12820512820513","ERR661574.mseq-ERR661558.mseq",4.40967966741163,2.83534278662632,172
"23179","Christensenella minuta","50.8278662917838","0.145279979787133","ERR661574.mseq-ERR661559.mseq",-50.6825863119967,-8.45063995177034,83
"23181","Bacteroides uniformis","1.62449234614183","10.2359220541326","ERR661574.mseq-ERR661559.mseq",8.61142970799077,2.65558021502192,564
"23183","Bacteroides cellulosilyticus","0.718525460793502","14.6290623124783","ERR661574.mseq-ERR661559.mseq",13.9105368516848,4.3476542097774,172
"23184","Bacteroides thetaiotaomicron","0.468603561387066","26.3904241543758","ERR661574.mseq-ERR661559.mseq",25.9218205929887,5.81550280930377,494
"23185","Alistipes putredinis","0.437363323961262","5.17007232416385","ERR661574.mseq-ERR661559.mseq",4.73270900020259,3.56328031226172,410
"23188","Bacteroides ovatus","0.343642611683849","7.85459368979566","ERR661574.mseq-ERR661559.mseq",7.51095107811181,4.51455580142478,373
"23190","Alistipes onderdonkii","0.28116213683224","1.27593721378265","ERR661574.mseq-ERR661559.mseq",0.99477507695041,2.18208310915466,163
"23192","Bacteroides dorei","0.218681661980631","9.3137100085273","ERR661574.mseq-ERR661559.mseq",9.09502834654667,5.41245181284931,283
"23276","Bacteroides uniformis","1.62449234614183","13.558352402746","ERR661574.mseq-ERR661560.mseq",11.9338600566042,3.06112102280215,564
"23278","Bacteroides cellulosilyticus","0.718525460793502","17.2708659520655","ERR661574.mseq-ERR661560.mseq",16.552340491272,4.58715733124629,172
"23279","Bacteroides thetaiotaomicron","0.468603561387066","21.3808262073949","ERR661574.mseq-ERR661560.mseq",20.9122226460078,5.51180587444865,494
"23280","Alistipes putredinis","0.437363323961262","4.88377694809105","ERR661574.mseq-ERR661560.mseq",4.44641362412979,3.48109316076107,410
"23283","Bacteroides ovatus","0.343642611683849","6.43141033361436","ERR661574.mseq-ERR661560.mseq",6.08776772193051,4.22615429165165,373
"23285","Alistipes onderdonkii","0.28116213683224","1.40009635071661","ERR661574.mseq-ERR661560.mseq",1.11893421388437,2.31605188315448,163
"23287","Bacteroides dorei","0.218681661980631","7.63579429122004","ERR661574.mseq-ERR661560.mseq",7.41711262923941,5.1258740866832,283
"23288","Faecalibacterium prausnitzii","0.218681661980631","0.138504155124654","ERR661574.mseq-ERR661560.mseq",-0.080177506855977,-0.658902987399191,272
"23373","Christensenella minuta","50.8278662917838","0.305241215008934","ERR661574.mseq-ERR661562.mseq",-50.5226250767749,-7.37952608444589,83
"23375","Bacteroides uniformis","1.62449234614183","19.7103930911257","ERR661574.mseq-ERR661562.mseq",18.0859007449839,3.60089569734716,564
"23377","Bacteroides cellulosilyticus","0.718525460793502","26.4331447290054","ERR661574.mseq-ERR661562.mseq",25.7146192682119,5.20116498200731,172
"23378","Bacteroides thetaiotaomicron","0.468603561387066","17.8044967242406","ERR661574.mseq-ERR661562.mseq",17.3358931628535,5.24772992698634,494
"23379","Alistipes putredinis","0.437363323961262","0.115396069088743","ERR661574.mseq-ERR661562.mseq",-0.321967254872519,-1.92223816506218,410
"23382","Bacteroides ovatus","0.343642611683849","5.39383561643836","ERR661574.mseq-ERR661562.mseq",5.05019300475451,3.97233070752818,373
"23384","Alistipes onderdonkii","0.28116213683224","0.271739130434783","ERR661574.mseq-ERR661562.mseq",-0.00942300639745702,-0.0491799959537426,163
"23386","Bacteroides dorei","0.218681661980631","5.62090530077427","ERR661574.mseq-ERR661562.mseq",5.40222363879364,4.68389835876339,283
"23464","Christensenella minuta","50.8278662917838","0.914577530176416","ERR661574.mseq-ERR661563.mseq",-49.9132887616074,-5.79637038410214,83
"23465","[Clostridium] viride","40.2999062792877","0.784586815227484","ERR661574.mseq-ERR661563.mseq",-39.5153194640602,-5.68269958191442,14
"23466","Bacteroides uniformis","1.62449234614183","0.232126276694522","ERR661574.mseq-ERR661563.mseq",-1.39236606944731,-2.80700719625235,564
"23468","Bacteroides cellulosilyticus","0.718525460793502","0.143918291550604","ERR661574.mseq-ERR661563.mseq",-0.574607169242898,-2.31978931355612,172
"23473","Bacteroides ovatus","0.343642611683849","0.153203342618384","ERR661574.mseq-ERR661563.mseq",-0.190439269065465,-1.16546116716484,373
